R2 p
ENSG00000111615 0.00379134580163849 0.680960343906156
ENSG00000197622 0.00378886472926992 0.681059190309818
ENSG00000118777 0.00378181548427903 0.681340239240554
ENSG00000123124 0.00378087877966356 0.681377607988418
ENSG00000215041 0.00377567890579625 0.681585148915225
ENSG00000179886 0.00376784811024463 0.681898010835882
ENSG00000091947 0.00376773149989616 0.681902672596703
ENSG00000182923 0.00376315113034558 0.68208584955317
ENSG00000108830 0.00376311325112338 0.682087364949382
ENSG00000115446 0.0037622674432994 0.682121204647673
ENSG00000037637 0.00376008121255692 0.682208693456292
ENSG00000168209 0.00375589447942478 0.682376321126906
ENSG00000203813 0.00374999357333203 0.682612765001816
ENSG00000126067 0.00374467431870375 0.682826087943195
ENSG00000187122 0.00374175934933527 0.68294306428903
ENSG00000136051 0.00373514596420414 0.683208652693408
ENSG00000152726 0.00373437514594196 0.683239625917051
ENSG00000163126 0.00372964525501327 0.683429764963029
ENSG00000143815 0.00372548173458985 0.683597252092875
ENSG00000134049 0.00372475677550342 0.683626426333648
ENSG00000154079 0.00372248672659644 0.683717800332232
ENSG00000176714 0.00371917771845645 0.683851052455473
ENSG00000166455 0.00371501618874428 0.684018732899722
ENSG00000019995 0.00371266373011883 0.684113568691481
ENSG00000117262 0.00371031987671922 0.684208092251855
ENSG00000185896 0.00370281390857146 0.684511028253316
ENSG00000198339 0.0036987879101238 0.68467366168637
ENSG00000101558 0.00369395099172949 0.684869188670391
ENSG00000110700 0.00369353962813036 0.684885824427874
ENSG00000095139 0.00369078594393448 0.684997212515083
ENSG00000144228 0.0036711471280025 0.685793014011251
ENSG00000151422 0.00366898292820966 0.685880862157017
ENSG00000166793 0.00366364491226203 0.686097668683652
ENSG00000121680 0.00365869345597744 0.686298938462365
ENSG00000158019 0.00365691643364109 0.68637121039008
ENSG00000073711 0.00365387049598782 0.6864951367159
ENSG00000055163 0.00364862958779775 0.68670850715215
ENSG00000114302 0.00364735771589295 0.686760314970693
ENSG00000171097 0.00363974748214471 0.687070525208649
ENSG00000163006 0.00363251861209529 0.687365537908928
ENSG00000182572 0.00362893985115001 0.687511714063414
ENSG00000099940 0.00362799965174879 0.687550130771862
ENSG00000165917 0.00362703722362693 0.687589461713144
ENSG00000137171 0.00362612767780427 0.687626637094051
ENSG00000167615 0.00362507246989601 0.687669772800663
ENSG00000069943 0.00362480498763603 0.687680708326553
ENSG00000132376 0.00362126677770057 0.687825405534375
ENSG00000184840 0.00361543367108688 0.68806413246823
ENSG00000152102 0.00361342313088993 0.688146467843858
ENSG00000167779 0.00361019677774644 0.688278648385025
ENSG00000160783 0.00360163856958838 0.688629600853469
ENSG00000101052 0.00359883961843183 0.68874448395353
ENSG00000014824 0.00359318243326408 0.6889768411001
ENSG00000188186 0.0035906548524456 0.689080724528268
ENSG00000179532 0.00358855530236888 0.689167048029729
ENSG00000181904 0.00358740745105569 0.68921425454072
ENSG00000121957 0.00358396319021055 0.689355955514363
ENSG00000132017 0.0035826422210681 0.689410322609096
ENSG00000177051 0.00358197397531248 0.689437829991328
ENSG00000182308 0.00357967930906532 0.689532309208984
ENSG00000139675 0.00357723140223125 0.689633136410618
ENSG00000131148 0.00357073098704468 0.68990107641801
ENSG00000139921 0.00357046996363607 0.689911841393814
ENSG00000060749 0.0035697199690213 0.689942774763283
ENSG00000149823 0.00356547913067044 0.690117757837092
ENSG00000124782 0.00356420689191496 0.690170275646261
ENSG00000065802 0.003553759146433 0.69060196650332
ENSG00000115459 0.00355284577311422 0.690639740988909
ENSG00000165630 0.00354854615685524 0.690817635982001
ENSG00000113916 0.00354455419435308 0.690982913208385
ENSG00000136045 0.00354387240871263 0.691011151565155
ENSG00000152127 0.00354146346503402 0.691110950844824
ENSG00000080189 0.00353996590588767 0.691173012420875
ENSG00000159086 0.00353730499022661 0.691283322950447
ENSG00000140961 0.00353093572128973 0.691547560808307
ENSG00000115266 0.00353081707421951 0.691552485649494
ENSG00000214530 0.00352459865972556 0.691810735195325
ENSG00000175203 0.00351533003746193 0.692196146877199
ENSG00000138617 0.00351452504476268 0.692229648023653
ENSG00000158711 0.00351267036880463 0.692306850353207
ENSG00000116120 0.00350976171404338 0.692427972651698
ENSG00000140836 0.00350755836409276 0.692519763098553
ENSG00000164209 0.0035061040865534 0.692580365752922
ENSG00000138757 0.00350601653746329 0.692584014560396
ENSG00000004766 0.00350411156614929 0.692663421563151
ENSG00000096092 0.00350362975299955 0.69268350944459
ENSG00000180979 0.00350052961608384 0.692812799218803
ENSG00000173418 0.00349462298779873 0.693059314919254
ENSG00000122367 0.00348725067657607 0.693367338130719
ENSG00000167850 0.00348689555792478 0.693382184828597
ENSG00000155368 0.00348546216442634 0.693442120571736
ENSG00000163576 0.00347967588593796 0.693684211561145
ENSG00000135775 0.00347482445798886 0.693887368005003
ENSG00000109917 0.00346498177025826 0.694300038054557
ENSG00000115947 0.0034604723796161 0.694489326362129
ENSG00000170421 0.00345971889536073 0.69452096879168
ENSG00000163818 0.00345952893097856 0.694528946935209
ENSG00000130311 0.00345887865998848 0.694556258988612
ENSG00000166189 0.00345667736161846 0.694648737700164
ENSG00000150967 0.00345402698528744 0.694760127527351
ENSG00000213445 0.00345351536575387 0.694781635490648
ENSG00000164051 0.00344947119527631 0.694951712750956
ENSG00000164162 0.00344831510758967 0.695000352974478
ENSG00000155329 0.00344280403133659 0.695232350026461
ENSG00000131236 0.00344111761652522 0.695303384809433
ENSG00000136938 0.00343944363733234 0.69537391555502
ENSG00000188542 0.00343930724980674 0.695379662918831
ENSG00000102898 0.00343874005055409 0.695403566072148
ENSG00000135093 0.00343480191552358 0.695569591099636
ENSG00000110435 0.00343439809684817 0.695586621579783
ENSG00000173209 0.00343004194912874 0.695770409065759
ENSG00000166157 0.00342665763697011 0.695913286947327
ENSG00000137692 0.00342472490259863 0.695994918885891
ENSG00000165322 0.00341906620146944 0.696234074748987
ENSG00000197653 0.0034015224129786 0.696976981243311
ENSG00000089195 0.00339989042477439 0.697046200763526
ENSG00000162783 0.00339639102016597 0.697194689554226
ENSG00000131771 0.00339519920833638 0.697245281234699
ENSG00000136816 0.00338401228307969 0.697720656352786
ENSG00000087586 0.00338289955974328 0.697767989425097
ENSG00000163848 0.00338127069834126 0.697837294090251
ENSG00000110063 0.00337861701149448 0.697950243925259
ENSG00000196418 0.0033573409927185 0.698857665364434
ENSG00000149716 0.0033426057100306 0.69948805568732
ENSG00000176102 0.00334121836205116 0.699547489676034
ENSG00000151292 0.00333822666128905 0.69967570220335
ENSG00000004864 0.00333767880884736 0.699699188123493
ENSG00000115808 0.0033373826319694 0.699711885866646
ENSG00000188092 0.00333252230400159 0.699920350775881
ENSG00000131620 0.0033317934421072 0.699951627468385
ENSG00000106609 0.00332511375962043 0.700238446317144
ENSG00000113558 0.00332408560433154 0.700282623518915
ENSG00000128045 0.00332404616946861 0.700284318089614
ENSG00000132801 0.00332256427453897 0.700348005500711
ENSG00000089818 0.00332250473904704 0.700350564497329
ENSG00000143363 0.00332231656157867 0.700358653046728
ENSG00000214300 0.00332108769016507 0.700411480833356
ENSG00000041357 0.00331718774966089 0.700579208885691
ENSG00000147439 0.00331666144930994 0.700601852561679
ENSG00000196262 0.00331541798190753 0.70065535996883
ENSG00000004700 0.00331422088602107 0.700706882809057
ENSG00000198711 0.00331197873318368 0.700803413377545
ENSG00000141040 0.00331164368964881 0.70081784108846
ENSG00000178229 0.00330582638701452 0.70106848000414
ENSG00000095539 0.00330560722812725 0.701077927404798
ENSG00000100395 0.00330339796885624 0.701173183130295
ENSG00000177984 0.00330267845872809 0.701204213809181
ENSG00000103226 0.00330234573611281 0.701218564612266
ENSG00000205544 0.00330121382562052 0.701267391718773
ENSG00000117399 0.00330014886682987 0.701313339468682
ENSG00000117448 0.00329970229550861 0.701332609351801
ENSG00000117411 0.003293298624677 0.701609096466842
ENSG00000161203 0.00328727420327069 0.701869489383701
ENSG00000114854 0.00328524316450074 0.701957338157461
ENSG00000218336 0.00328429306050822 0.701998443768456
ENSG00000102781 0.00328260924950657 0.702071309398712
ENSG00000171989 0.00327261862162763 0.702504085595098
ENSG00000175283 0.0032698616677252 0.702623644617072
ENSG00000171148 0.00326867482125296 0.702675131522776
ENSG00000168564 0.00326572743857646 0.702803038870326
ENSG00000162522 0.00326382034916088 0.702885835781269
ENSG00000155666 0.00326238100626977 0.702948343598777
ENSG00000131732 0.00326180622893485 0.702973309437507
ENSG00000137168 0.0032594349255095 0.70307633512934
ENSG00000186866 0.00325846802313143 0.703118356271653
ENSG00000159082 0.00325759923142098 0.703156119634194
ENSG00000161677 0.00325536783412876 0.703253137062038
ENSG00000144233 0.003255216652216 0.703259711570591
ENSG00000136273 0.00325207664725491 0.703396301607133
ENSG00000145337 0.0032478202592927 0.703581574339131
ENSG00000166337 0.00324729891606822 0.703604276963229
ENSG00000172458 0.00324575504670494 0.703671519115508
ENSG00000130707 0.00324429373306208 0.703735182408202
ENSG00000122642 0.00324066656866865 0.703893273378981
ENSG00000104320 0.00323201751486962 0.704270652152469
ENSG00000182150 0.00322898931049261 0.704402915880284
ENSG00000039987 0.00322898655515029 0.704403036258309
ENSG00000175066 0.00322462338050971 0.704593732254958
ENSG00000139537 0.00322312859550516 0.704659096811603
ENSG00000162944 0.00321568206282665 0.70498497926488
ENSG00000135297 0.00320902133684966 0.705276836718453
ENSG00000117616 0.00320412653184289 0.705491535522577
ENSG00000121897 0.00320299720717102 0.705541097120395
ENSG00000134317 0.00320292708510584 0.705544174828669
ENSG00000214189 0.00320098707753164 0.705629338377301
ENSG00000168887 0.00320070681171654 0.705641644072268
ENSG00000176236 0.0031961734631772 0.705840776066448
ENSG00000111834 0.00319161999734819 0.706040953562516
ENSG00000089248 0.00318246656159483 0.706443845014361
ENSG00000188001 0.00318067377426417 0.706522832277653
ENSG00000178531 0.00318047271844881 0.706531692044994
ENSG00000146731 0.00317740387488218 0.706666963888706
ENSG00000167565 0.00317712290980728 0.706679352285639
ENSG00000186642 0.00317618294822538 0.706720801883538
ENSG00000120696 0.00317396850976505 0.706818479814911
ENSG00000196569 0.00316967656821768 0.707007905877864
ENSG00000066422 0.0031691873242755 0.707029508052964
ENSG00000197081 0.00316873414076756 0.707049519699454
ENSG00000127870 0.00316664479735854 0.707141801826373
ENSG00000146112 0.00316592295493501 0.707173692207296
ENSG00000215012 0.00316566862145595 0.707184929427306
ENSG00000006625 0.00316331331644566 0.707289018288306
ENSG00000169826 0.00316278374726625 0.707312427797472
ENSG00000142082 0.00315834538668179 0.707508712330592
ENSG00000157303 0.00315820872904613 0.707514758440221
ENSG00000167658 0.00314824057692584 0.707956178334167
ENSG00000215244 0.00313978796820581 0.708331107688251
ENSG00000104055 0.0031388533123765 0.708372601054721
ENSG00000171724 0.00313653212246538 0.708475678943553
ENSG00000111237 0.00313206594256771 0.708674132028098
ENSG00000169964 0.00312573710677598 0.708955626793208
ENSG00000187257 0.00312467994082754 0.709002679069693
ENSG00000139200 0.00312114518014825 0.709160069600544
ENSG00000075624 0.00312039799898705 0.709193351909985
ENSG00000103363 0.00312033098049998 0.70919633739091
ENSG00000100380 0.0031190553872507 0.70925316833952
ENSG00000065883 0.0031169628758112 0.709346423647904
ENSG00000117569 0.00310998334573972 0.709657731869773
ENSG00000017797 0.00310886863121325 0.709707488201075
ENSG00000213199 0.00309951519635447 0.710125386693283
ENSG00000187144 0.00309637430744134 0.71026587756132
ENSG00000163629 0.00309530518926887 0.710313717270595
ENSG00000138002 0.00308505900847905 0.710772677640937
ENSG00000139364 0.00308165244180075 0.710925460305258
ENSG00000213722 0.00307979595098663 0.711008763188027
ENSG00000166734 0.00307556056164149 0.711198916510926
ENSG00000169689 0.00307472086486773 0.711236633404421
ENSG00000122733 0.00306983299302621 0.711456299189531
ENSG00000129968 0.0030688181279438 0.711501933051623
ENSG00000185085 0.00306502510317335 0.711672563790167
ENSG00000163820 0.0030648940065155 0.711678463362496
ENSG00000160446 0.00306312743744599 0.711757975908068
ENSG00000143771 0.00306198832691333 0.711809260569745
ENSG00000143224 0.00305648434000966 0.712057211540691
ENSG00000176108 0.00304762686984975 0.712456765781022
ENSG00000163001 0.0030468472412977 0.712491965718195
ENSG00000173113 0.00304435839481609 0.712604370312948
ENSG00000180938 0.00304435386032752 0.712604575152981
ENSG00000198089 0.0030424698204304 0.712689699312426
ENSG00000181392 0.00304202990454025 0.712709579761527
ENSG00000164828 0.00303819172489571 0.712883101795461
ENSG00000151465 0.00303400916540331 0.71307233426757
ENSG00000111669 0.00302886501119919 0.713305274761998
ENSG00000134996 0.00302771632696301 0.713357320671693
ENSG00000175073 0.00301510736042927 0.713929357422398
ENSG00000186510 0.00300914642549328 0.714200260482777
ENSG00000205011 0.00300531900707415 0.714374362734415
ENSG00000138430 0.00300389364629502 0.714439231787204
ENSG00000123607 0.0030035324320474 0.714455673632439
ENSG00000178585 0.00300204917163071 0.714523200781233
ENSG00000166819 0.00299825200083191 0.714696157284614
ENSG00000112146 0.00299401692150985 0.714889205952324
ENSG00000187595 0.00299043013644225 0.715052823871413
ENSG00000125149 0.00298969320995836 0.715086453869792
ENSG00000116251 0.00298799418568719 0.715164007502658
ENSG00000181074 0.00298707882700547 0.715205800267077
ENSG00000164535 0.00298450015574088 0.715323574196046
ENSG00000168028 0.00298080292713976 0.715492535487207
ENSG00000162852 0.00297846101888361 0.715599620576949
ENSG00000133104 0.00297420050973637 0.715794556681556
ENSG00000143207 0.00296804202067419 0.716076611929523
ENSG00000169019 0.00296095718072292 0.716401502104885
ENSG00000197696 0.00295919491635074 0.716482382489371
ENSG00000174442 0.00295608789357004 0.71662504769635
ENSG00000160051 0.00295369745749023 0.716734866929472
ENSG00000166501 0.00295209407803015 0.716808556000252
ENSG00000170604 0.00295138125309259 0.71684132367855
ENSG00000205041 0.00294872118504216 0.716963643105722
ENSG00000188026 0.00294435668860819 0.717164473034052
ENSG00000164080 0.00294432535890115 0.717165915259691
ENSG00000114395 0.00294062467839894 0.717336332540504
ENSG00000035499 0.00293867000267086 0.71742639462603
ENSG00000147853 0.00293846741069853 0.717435731022769
ENSG00000139540 0.00293586778183432 0.717555566417114
ENSG00000169894 0.00293303844214536 0.717686058766553
ENSG00000198346 0.00293279884876529 0.717697112340181
ENSG00000100890 0.00292850904967125 0.717895107158864
ENSG00000184786 0.00292070983210409 0.71825549731322
ENSG00000126698 0.00291614528049116 0.718466669786735
ENSG00000163950 0.00291346755453105 0.718590637560167
ENSG00000168676 0.00291236397641168 0.718641747379227
ENSG00000130772 0.00290690116110189 0.718894906433335
ENSG00000170248 0.00290623542139313 0.718925776591985
ENSG00000203865 0.00290594868556535 0.718939073675692
ENSG00000173875 0.00290359150137736 0.719048413696091
ENSG00000163159 0.00289653484486116 0.719376041626789
ENSG00000119778 0.00289584747161244 0.719407979122319
ENSG00000175063 0.00289069079972619 0.719647710197312
ENSG00000100288 0.0028904401596624 0.719659368453891
ENSG00000132000 0.00288529480224563 0.719898825021134
ENSG00000101596 0.00288271200560138 0.720019114685545
ENSG00000133983 0.00288155376801587 0.720073077444315
ENSG00000129925 0.00287951944334292 0.720167886978094
ENSG00000139625 0.00287742790420889 0.720265402247791
ENSG00000182473 0.00287547192102513 0.720356633454847
ENSG00000081853 0.00287068931851954 0.720579851180067
ENSG00000140464 0.0028698921024021 0.720617079849139
ENSG00000188039 0.00286604993473865 0.720796584234743
ENSG00000071539 0.00286304622763594 0.720937010290061
ENSG00000009954 0.00286182888355497 0.720993945805996
ENSG00000081177 0.00285357316884578 0.721380427277349
ENSG00000171612 0.00285354537850589 0.721381729308775
ENSG00000179562 0.00285249489019036 0.721430951950201
ENSG00000176771 0.00283994430495796 0.722019822516977
ENSG00000138772 0.00283967988363438 0.722032244801099
ENSG00000135473 0.0028365031492205 0.7221815358005
ENSG00000175826 0.00283573651758343 0.722217577794468
ENSG00000185055 0.00283530895234052 0.722237681484428
ENSG00000134900 0.00282954737395973 0.722508751206956
ENSG00000114790 0.00282950755234867 0.722510625804134
ENSG00000072310 0.0028288529602959 0.722541442761708
ENSG00000156973 0.00282163995430528 0.722881282683745
ENSG00000117009 0.00281986256369961 0.722965099036535
ENSG00000096654 0.0028161129248216 0.723142017868879
ENSG00000164117 0.00281384290664494 0.723249188102197
ENSG00000157107 0.00281295588830743 0.72329107845454
ENSG00000161405 0.0028114048535261 0.723364345466185
ENSG00000178075 0.00280283546924761 0.723769550805361
ENSG00000141378 0.00280236175749699 0.723791970616502
ENSG00000184922 0.0027970902057082 0.724041605864644
ENSG00000174796 0.00279690410336255 0.724050423589182
ENSG00000107968 0.00279521200684903 0.724130611985792
ENSG00000146918 0.00279504615796378 0.724138473022182
ENSG00000084733 0.00279236453193855 0.724265615140101
ENSG00000137504 0.00279199813586534 0.724282992139524
ENSG00000106244 0.00278773006497314 0.724485507335951
ENSG00000087995 0.00278680199998096 0.724529565966203
ENSG00000183971 0.00278359718070765 0.724681773644219
ENSG00000105663 0.00277719387444732 0.724986182443793
ENSG00000100106 0.00277446014521071 0.725116261755655
ENSG00000137996 0.00277372532407595 0.725151239057807
ENSG00000137145 0.00277304421819232 0.725183664160085
ENSG00000121454 0.002771919993922 0.72523719435446
ENSG00000070610 0.00277094268116102 0.725283739199129
ENSG00000167670 0.00276912404000642 0.725370377053169
ENSG00000171189 0.00276902373007306 0.725375156623087
ENSG00000198060 0.00276589837877917 0.725524122003508
ENSG00000133056 0.00276304942273522 0.725659995495507
ENSG00000164077 0.00276117347655029 0.725749506642744
ENSG00000181264 0.00275907334936286 0.725849755010353
ENSG00000157911 0.0027556823053872 0.726011714711332
ENSG00000065029 0.00274306023732297 0.726615539253189
ENSG00000151414 0.00274156587553374 0.726687130505133
ENSG00000006432 0.00273793642467001 0.726861099594234
ENSG00000165526 0.00273559697992424 0.726973303650977
ENSG00000078140 0.0027326351506482 0.727115435376313
ENSG00000167470 0.00273177871355755 0.727156549970886
ENSG00000127129 0.00272909537556716 0.727285414448838
ENSG00000173914 0.00272847452473299 0.727315240241289
ENSG00000130312 0.00272618034560843 0.727425485955984
ENSG00000168291 0.002715369870714 0.727945677219201
ENSG00000137834 0.00271308470339281 0.728055785653464
ENSG00000147883 0.00271118509132009 0.728147355935792
ENSG00000138433 0.00270537910028305 0.728427454459792
ENSG00000203780 0.00269411052071657 0.728972044063704
ENSG00000077684 0.00268879135884495 0.729229551013669
ENSG00000109163 0.00268790152750216 0.72927265655204
ENSG00000082269 0.00268156928800598 0.729579635410931
ENSG00000166167 0.00268048272009076 0.729632351464895
ENSG00000155428 0.00267350831249184 0.729971006756123
ENSG00000127993 0.00266878355133443 0.730200706296616
ENSG00000166595 0.00266654239611204 0.730309741842993
ENSG00000108296 0.00266092799714881 0.73058311522253
ENSG00000131669 0.00266013929863051 0.730621543864083
ENSG00000114331 0.00265948642154789 0.730653359529931
ENSG00000099622 0.00265835518169409 0.730708496828329
ENSG00000169955 0.00265522191797127 0.730861282251717
ENSG00000151445 0.00265118723058282 0.731058171298547
ENSG00000171595 0.00265068860035029 0.731082515585032
ENSG00000166359 0.00264315538607664 0.731450615474471
ENSG00000166133 0.00262558039267634 0.732311670611196
ENSG00000197837 0.00262420532703102 0.732379174641168
ENSG00000180035 0.0026234205491307 0.732417709386863
ENSG00000110321 0.00261770761608556 0.732698423593936
ENSG00000133606 0.00261644645230318 0.732760438839414
ENSG00000181222 0.00261496502304545 0.732833306452588
ENSG00000205653 0.00261445256543137 0.732858518242796
ENSG00000197713 0.00261372819486353 0.732894160375658
ENSG00000104731 0.00261349121388406 0.73290582204734
ENSG00000077232 0.00261244511316135 0.732957306978735
ENSG00000163939 0.00261135711679158 0.733010866016504
ENSG00000172663 0.00260895591370243 0.73312911451799
ENSG00000119965 0.00260036770802944 0.733552541354163
ENSG00000152894 0.00259166555329083 0.733982380158259
ENSG00000204356 0.00259103620179974 0.734013497767497
ENSG00000187461 0.00259014918643626 0.734057362424805
ENSG00000100425 0.00258487495317097 0.734318356234586
ENSG00000169180 0.00258387305004425 0.734367968542936
ENSG00000173402 0.00258242738970391 0.734439573696164
ENSG00000167851 0.00258035782098153 0.734542120498614
ENSG00000170379 0.00257697666538845 0.734709754586423
ENSG00000176020 0.00257538118923329 0.734788899026643
ENSG00000099889 0.00257391693688682 0.734861558012947
ENSG00000070423 0.00257354158738872 0.734880187265996
ENSG00000122952 0.00257302294876399 0.73490593069302
ENSG00000105325 0.00257291153425536 0.734911461299864
ENSG00000188987 0.00257241590883525 0.734936065716327
ENSG00000125629 0.00256675465705655 0.735217295199541
ENSG00000100650 0.00256563916650672 0.735272749145484
ENSG00000180921 0.00256375750909159 0.735366321593864
ENSG00000177463 0.00256223683044978 0.735441970889297
ENSG00000090432 0.00255811956023739 0.735646918188518
ENSG00000108515 0.00254796369619073 0.736153235594633
ENSG00000138363 0.00254106678969391 0.73649771751243
ENSG00000149547 0.00253508043205038 0.736797140712743
ENSG00000041982 0.00251648355532493 0.73772982089526
ENSG00000096401 0.00251553134102786 0.737777679508903
ENSG00000112130 0.00251549235901098 0.737779638972212
ENSG00000128463 0.00251437835489409 0.737835642424068
ENSG00000170265 0.00250973663567969 0.738069140054712
ENSG00000112695 0.0025046879928346 0.738323379455727
ENSG00000144713 0.00250265828963931 0.738425671195289
ENSG00000123143 0.00249918970028049 0.73860058546343
ENSG00000136040 0.00249891999893365 0.738614191614429
ENSG00000188958 0.00249753826549326 0.73868391138239
ENSG00000100583 0.00249361607121475 0.738881934664619
ENSG00000160326 0.00248574806850955 0.739279694109768
ENSG00000125386 0.00248356862248511 0.739389997183629
ENSG00000120992 0.00248355549885764 0.739390661540564
ENSG00000113851 0.00248176693503702 0.739481222129716
ENSG00000176723 0.00248127627305791 0.739506072196719
ENSG00000185627 0.00247459922641003 0.739844508587281
ENSG00000198885 0.00247308798909918 0.739921178083558
ENSG00000053524 0.00247171941036398 0.739990632463034
ENSG00000138385 0.00247077296049195 0.740038676554342
ENSG00000155097 0.00246959781567365 0.740098343927597
ENSG00000137074 0.00246828581245032 0.740164978776807
ENSG00000070761 0.00246140948951925 0.740514538672221
ENSG00000161905 0.00245628793539181 0.740775245462048
ENSG00000172878 0.00245625536700875 0.740776904279278
ENSG00000121486 0.00245586987903938 0.740796539401364
ENSG00000130307 0.00245468706209112 0.740856797718537
ENSG00000069329 0.00245098566350504 0.741045468345888
ENSG00000170340 0.00244690566426747 0.741253619900721
ENSG00000146856 0.0024451048875654 0.741345552134063
ENSG00000091039 0.00244322836088891 0.741441391336529
ENSG00000085433 0.00244268217113086 0.74146929434164
ENSG00000121864 0.0024373262834363 0.741743091570344
ENSG00000138642 0.00243711935784162 0.741753676438036
ENSG00000086598 0.00243445697680583 0.741889909569226
ENSG00000211456 0.00243070576797974 0.742081997408804
ENSG00000146587 0.0024285073623235 0.742194647097825
ENSG00000148218 0.00242792085707587 0.742224710046545
ENSG00000173163 0.00242778579388104 0.742231633652369
ENSG00000175471 0.00242760034131929 0.742241140663162
ENSG00000166454 0.00242370731620461 0.742440804751091
ENSG00000160570 0.00242053532332169 0.742603619773692
ENSG00000183431 0.0024138044455304 0.742949499229595
ENSG00000170653 0.00240836854826033 0.743229222370095
ENSG00000105355 0.00240836237181422 0.743229540398863
ENSG00000159346 0.00240745344365219 0.74327634654161
ENSG00000150990 0.00240647671039121 0.74332665524649
ENSG00000144034 0.00240556773186736 0.74337348422502
ENSG00000177576 0.00240493711402364 0.743405978287278
ENSG00000116161 0.00239877756046325 0.743723611266093
ENSG00000176018 0.00239756854839926 0.743786009848398
ENSG00000143374 0.0023959875328146 0.743867634182216
ENSG00000198642 0.0023957229899458 0.743881294846173
ENSG00000154781 0.0023955368675278 0.743890906474487
ENSG00000076382 0.00238778694878868 0.744291489640731
ENSG00000166866 0.00238365555590753 0.744505328968336
ENSG00000137478 0.00237681318220264 0.7448599375928
ENSG00000065970 0.00237681195152867 0.744860001423531
ENSG00000041988 0.00237473001377896 0.744968010308908
ENSG00000146802 0.0023743151732904 0.744989538061259
ENSG00000214117 0.00236871272445191 0.745280475092308
ENSG00000116670 0.00235745694330242 0.745866139821258
ENSG00000110274 0.00235705179518584 0.74588724932025
ENSG00000113595 0.00235588711689496 0.745947943877654
ENSG00000182993 0.00235530435957554 0.745978319151893
ENSG00000088451 0.00235240233415524 0.746129644154873
ENSG00000175634 0.00234858589152182 0.746328807673675
ENSG00000119004 0.00234856694363326 0.746329796925864
ENSG00000023041 0.00234536034110096 0.746497274097466
ENSG00000142945 0.00234405301711661 0.746565590303097
ENSG00000111911 0.00234284401516251 0.746628787212173
ENSG00000169570 0.00234163557916426 0.746691972480213
ENSG00000102974 0.00234131567572755 0.746708702216279
ENSG00000176340 0.00234103925317779 0.746723159080299
ENSG00000162714 0.00234082831391176 0.746734191809067
ENSG00000130299 0.00233358497775221 0.747113371600094
ENSG00000196230 0.00233080749128709 0.747258941397941
ENSG00000079150 0.0023258218229548 0.747520483009072
ENSG00000009413 0.00232272047462896 0.747683331298263
ENSG00000055130 0.00230462451737786 0.748635922848025
ENSG00000144136 0.00230235461669341 0.748755702835529
ENSG00000182541 0.00230032710035437 0.748862747377389
ENSG00000114670 0.00229660262808781 0.749059519419183
ENSG00000131069 0.00228271804678688 0.749794621639269
ENSG00000157191 0.00228220487703366 0.749821837786184
ENSG00000038358 0.00228161424966364 0.749853166086715
ENSG00000215187 0.0022779346126012 0.750048443289784
ENSG00000179284 0.00227509199366371 0.750199418816738
ENSG00000156642 0.00227179974990857 0.750374404047018
ENSG00000197579 0.00227091233891446 0.750421594423938
ENSG00000114948 0.00227015688782131 0.750461775468913
ENSG00000183751 0.00226786177322381 0.750583893405824
ENSG00000148339 0.00226480091475155 0.750746860471009
ENSG00000078814 0.00226339274625637 0.750821875160204
ENSG00000094975 0.00226264321867948 0.750861813765529
ENSG00000203817 0.00225653990804644 0.751187299496063
ENSG00000204516 0.00224740589423005 0.751675314266992
ENSG00000220008 0.00223660550532544 0.752253766224819
ENSG00000158941 0.00223315396327265 0.752438948208956
ENSG00000204128 0.00223221243768385 0.752489490129634
ENSG00000176371 0.00223208927812566 0.752496102307029
ENSG00000111752 0.00222663952755774 0.752788888371772
ENSG00000198835 0.00221825207676529 0.753240269678245
ENSG00000171119 0.00221603740698951 0.753359610918019
ENSG00000079313 0.00221030212998608 0.753668970024044
ENSG00000132522 0.00220807156555218 0.753789404716717
ENSG00000172748 0.00220196754454 0.754119319632578
ENSG00000131746 0.00220082342403197 0.754181213653192
ENSG00000121749 0.00220073261988766 0.754186126681708
ENSG00000129515 0.0021953316795465 0.754478548570351
ENSG00000143543 0.00219453385743998 0.754521778237413
ENSG00000116830 0.00219313055853101 0.754597836293682
ENSG00000176945 0.00219238013128247 0.754638519981947
ENSG00000149196 0.0021897005756747 0.754783851719701
ENSG00000108829 0.00218844271514737 0.754852108183907
ENSG00000167384 0.00218809319952147 0.754871078088597
ENSG00000176927 0.00218719703490229 0.754919724856535
ENSG00000139083 0.00218221547230505 0.755190339487469
ENSG00000165525 0.00218203160993948 0.75520033395075
ENSG00000213714 0.00217831218348834 0.755402615006788
ENSG00000115761 0.00217143501767807 0.755777127899071
ENSG00000005249 0.00216609544382096 0.756068354953754
ENSG00000168566 0.00216443364543795 0.756159071586119
ENSG00000154727 0.00216245016635708 0.756267398441118
ENSG00000160087 0.00216017744468901 0.756391588943949
ENSG00000111642 0.0021592848780612 0.756440381845017
ENSG00000165782 0.00215590097280744 0.756625466035833
ENSG00000128272 0.00215579672395715 0.75663117049255
ENSG00000143774 0.00215567566478208 0.756637794992894
ENSG00000139985 0.00214990199137881 0.7569539735444
ENSG00000127580 0.00214911837272585 0.756996921895718
ENSG00000125319 0.00214826809547023 0.757043533331838
ENSG00000147535 0.00214624617712875 0.757154413573355
